record_kind,name,source_file,line,model_kind,bases,field_or_key_definition,collection_name,ownership_type,tenant_field,persistence_reference_count,index_name,index_options,governed_query_registry,static_usage_count,notes
model,JourneyOfferDeliveryVersion,backend/models.py,27864,class,BaseDocument,agency_id;delivery_id;version_number;source_presentation_snapshot_id;source_snapshot_hash;payload_hash;client_payload;release_notes;released_by;released_at;expires_at;status;supersedes_version_id;superseded_by_version_id;immutable;finalized_at;metadata_only;physical_deletion_disabled,audit_events;client_passenger_relationships;client_profiles;journey_comparison_presentations;journey_offer_acceptance_handoffs;journey_offer_client_decisions;journey_offer_client_interactions;journey_offer_client_questions;journey_offer_deliveries;journey_offer_delivery_audit_events;journey_offer_delivery_recipients;journey_offer_delivery_versions;journey_offer_document_package_links;journey_offer_warning_acknowledgements;journey_option_alternatives;journey_presentation_snapshots;offer_options;offer_workspaces;operational_timelines;passenger_profiles;portal_access_mappings,,,,,,,5,static symbol usage count excludes definition
model,JourneyOfferDocumentPackageLink,backend/models.py,27972,class,BaseDocument,agency_id;delivery_id;delivery_version_id;document_package_id;render_job_id;document_type;language_code;status;generated_at;available_at;downloaded_at;checksum;archived_at;metadata_only,audit_events;client_passenger_relationships;client_profiles;journey_comparison_presentations;journey_offer_acceptance_handoffs;journey_offer_client_decisions;journey_offer_client_interactions;journey_offer_client_questions;journey_offer_deliveries;journey_offer_delivery_audit_events;journey_offer_delivery_recipients;journey_offer_delivery_versions;journey_offer_document_package_links;journey_offer_warning_acknowledgements;journey_option_alternatives;journey_presentation_snapshots;offer_options;offer_workspaces;operational_timelines;passenger_profiles;portal_access_mappings,,,,,,,4,static symbol usage count excludes definition
model,JourneyOfferWarningAcknowledgement,backend/models.py,27957,class,BaseDocument,agency_id;delivery_id;delivery_version_id;recipient_id;warning_code;warning_snapshot;acknowledged_at;acknowledgement_text;required;source_type;source_id;metadata_only,audit_events;client_passenger_relationships;client_profiles;journey_comparison_presentations;journey_offer_acceptance_handoffs;journey_offer_client_decisions;journey_offer_client_interactions;journey_offer_client_questions;journey_offer_deliveries;journey_offer_delivery_audit_events;journey_offer_delivery_recipients;journey_offer_delivery_versions;journey_offer_document_package_links;journey_offer_warning_acknowledgements;journey_option_alternatives;journey_presentation_snapshots;offer_options;offer_workspaces;operational_timelines;passenger_profiles;portal_access_mappings,,,,,,,4,static symbol usage count excludes definition
model,JourneyOptionAlternative,backend/models.py,27223,class,BaseDocument,agency_id;composition_id;journey_id;option_code;display_order;internal_label;internal_notes;client_safe_label;headline;route_summary;carrier_summary;commercial_summary;operational_summary;status;cloned_from_option_id;requires_review;warning_codes;metric_snapshot_id;created_by;updated_by;archived_at;metadata;metadata_only,airline_contact_directory_entries;airline_fare_families;audit_logs;journey_authoring_applications;journey_authoring_sessions;journey_commercial_price_breakdowns;journey_fare_brand_choices;journey_itinerary_options;journey_option_alternatives;journey_option_comparison_profiles;journey_option_comparison_results;journey_option_composition_snapshots;journey_option_compositions;journey_option_metric_snapshots;journey_option_offer_handoffs;journey_option_segment_assignments;journey_option_service_assessments;journey_representations;journey_segment_representations;journey_service_presentations,,,,,,,5,static symbol usage count excludes definition
model,JourneyOptionAlternativeStatus,backend/models.py,27170,enum,str;Enum,,,,,,,,,2,static symbol usage count excludes definition
model,JourneyOptionComparisonProfile,backend/models.py,27429,class,BaseDocument,agency_id;composition_id;name;comparison_dimensions;weighting_metadata;client_visible_dimensions;internal_dimensions;status;metadata_only,airline_contact_directory_entries;airline_fare_families;audit_logs;journey_authoring_applications;journey_authoring_sessions;journey_commercial_price_breakdowns;journey_fare_brand_choices;journey_itinerary_options;journey_option_alternatives;journey_option_comparison_profiles;journey_option_comparison_results;journey_option_composition_snapshots;journey_option_compositions;journey_option_metric_snapshots;journey_option_offer_handoffs;journey_option_segment_assignments;journey_option_service_assessments;journey_representations;journey_segment_representations;journey_service_presentations,,,,,,,4,static symbol usage count excludes definition
model,JourneyOptionComparisonResult,backend/models.py,27441,class,BaseDocument,agency_id;composition_id;comparison_profile_id;option_ids;structured_rows;human_readable_rows;lowest_price_option_id;shortest_duration_option_id;fewest_stops_option_id;best_baggage_option_id;preferred_option_id;tie_dimensions;unknown_dimensions;generated_at;content_hash;metadata_only;unsupported_recommendation_disabled,airline_contact_directory_entries;airline_fare_families;audit_logs;journey_authoring_applications;journey_authoring_sessions;journey_commercial_price_breakdowns;journey_fare_brand_choices;journey_itinerary_options;journey_option_alternatives;journey_option_comparison_profiles;journey_option_comparison_results;journey_option_composition_snapshots;journey_option_compositions;journey_option_metric_snapshots;journey_option_offer_handoffs;journey_option_segment_assignments;journey_option_service_assessments;journey_representations;journey_segment_representations;journey_service_presentations,,,,,,,4,static symbol usage count excludes definition
model,JourneyOptionComposition,backend/models.py,27195,class,BaseDocument,agency_id;journey_id;authoring_session_id;request_id;trip_id;offer_id;offer_workspace_id;title;internal_title;client_safe_title;status;version_number;preferred_option_id;preferred_fare_choice_id;client_rationale;internal_decision_notes;requires_review;completeness_score;source_refs;created_by;updated_by;archived_at;metadata;metadata_only;canonical_journey_reused,airline_contact_directory_entries;airline_fare_families;audit_logs;journey_authoring_applications;journey_authoring_sessions;journey_commercial_price_breakdowns;journey_fare_brand_choices;journey_itinerary_options;journey_option_alternatives;journey_option_comparison_profiles;journey_option_comparison_results;journey_option_composition_snapshots;journey_option_compositions;journey_option_metric_snapshots;journey_option_offer_handoffs;journey_option_segment_assignments;journey_option_service_assessments;journey_representations;journey_segment_representations;journey_service_presentations,,,,,,,5,static symbol usage count excludes definition
model,JourneyOptionCompositionSnapshot,backend/models.py,27461,class,BaseDocument,agency_id;composition_id;journey_id;snapshot_number;snapshot_status;snapshot_payload;source_refs;evidence_refs;knowledge_version_refs;content_hash;finalized;finalized_at;finalized_by;created_by;metadata;metadata_only;physical_deletion_disabled,airline_contact_directory_entries;airline_fare_families;audit_logs;journey_authoring_applications;journey_authoring_sessions;journey_commercial_price_breakdowns;journey_fare_brand_choices;journey_itinerary_options;journey_option_alternatives;journey_option_comparison_profiles;journey_option_comparison_results;journey_option_composition_snapshots;journey_option_compositions;journey_option_metric_snapshots;journey_option_offer_handoffs;journey_option_segment_assignments;journey_option_service_assessments;journey_representations;journey_segment_representations;journey_service_presentations,,,,,,,4,static symbol usage count excludes definition
model,JourneyOptionCompositionStatus,backend/models.py,27160,enum,str;Enum,,,,,,,,,2,static symbol usage count excludes definition
model,JourneyOptionMetricSnapshot,backend/models.py,27355,class,BaseDocument,agency_id;composition_id;option_id;leg_count;segment_count;stop_count;connection_count;total_elapsed_minutes;scheduled_flight_minutes;total_connection_minutes;shortest_connection_minutes;longest_connection_minutes;departure_at;arrival_at;overnight_indicator;overnight_connection_indicator;date_change_indicator;timezone_change_indicator;airport_change_indicator;terminal_change_indicator;separate_ticket_indicator;self_transfer_indicator;surface_sector_indicator;technical_stop_indicator;interline_indicator;codeshare_indicator;route_classification;marketing_carriers;operating_carriers;validating_carrier;itinerary_completeness_score;commercial_completeness_score;service_completeness_score;operational_review_required;warning_codes;calculated_at;calculation_trace;metadata_only,airline_contact_directory_entries;airline_fare_families;audit_logs;journey_authoring_applications;journey_authoring_sessions;journey_commercial_price_breakdowns;journey_fare_brand_choices;journey_itinerary_options;journey_option_alternatives;journey_option_comparison_profiles;journey_option_comparison_results;journey_option_composition_snapshots;journey_option_compositions;journey_option_metric_snapshots;journey_option_offer_handoffs;journey_option_segment_assignments;journey_option_service_assessments;journey_representations;journey_segment_representations;journey_service_presentations,,,,,,,4,static symbol usage count excludes definition
model,JourneyOptionOfferHandoff,backend/models.py,27481,class,BaseDocument,agency_id;composition_id;snapshot_id;offer_id;offer_workspace_id;linked_route_alternative_id;linked_fare_option_ids;handoff_status;preview_payload;route_alternative_links;fare_option_links;created_records;warnings;trace;created_by;applied_at;metadata_only;automatic_publication_disabled;provider_execution_disabled,airline_contact_directory_entries;airline_fare_families;audit_logs;journey_authoring_applications;journey_authoring_sessions;journey_commercial_price_breakdowns;journey_fare_brand_choices;journey_itinerary_options;journey_option_alternatives;journey_option_comparison_profiles;journey_option_comparison_results;journey_option_composition_snapshots;journey_option_compositions;journey_option_metric_snapshots;journey_option_offer_handoffs;journey_option_segment_assignments;journey_option_service_assessments;journey_representations;journey_segment_representations;journey_service_presentations,,,,,,,4,static symbol usage count excludes definition
model,JourneyOptionSegmentAssignment,backend/models.py,27249,class,BaseDocument,agency_id;composition_id;option_id;journey_id;journey_segment_projection_id;journey_leg_id;source_segment_type;source_segment_id;display_order;included;assignment_role;justification;provenance;archived_at;metadata_only;source_segment_remains_canonical,airline_contact_directory_entries;airline_fare_families;audit_logs;journey_authoring_applications;journey_authoring_sessions;journey_commercial_price_breakdowns;journey_fare_brand_choices;journey_itinerary_options;journey_option_alternatives;journey_option_comparison_profiles;journey_option_comparison_results;journey_option_composition_snapshots;journey_option_compositions;journey_option_metric_snapshots;journey_option_offer_handoffs;journey_option_segment_assignments;journey_option_service_assessments;journey_representations;journey_segment_representations;journey_service_presentations,,,,,,,4,static symbol usage count excludes definition
model,JourneyOptionServiceAssessment,backend/models.py,27396,class,BaseDocument,agency_id;composition_id;option_id;fare_choice_id;passenger_id;service_request_id;service_code;assessment_status;feasibility_status;airline_capability_status;airline_confirmation_required;ssr_required;osi_required;emd_required;document_required;manual_contact_required;contact_match_exists;baggage_continuity_status;assistance_continuity_status;policy_ownership_status;knowledge_freshness_status;critical_knowledge_gap;evidence_refs;warning_codes;client_safe_summary;internal_summary;assessed_at;metadata;metadata_only;advisory_only,airline_contact_directory_entries;airline_fare_families;audit_logs;journey_authoring_applications;journey_authoring_sessions;journey_commercial_price_breakdowns;journey_fare_brand_choices;journey_itinerary_options;journey_option_alternatives;journey_option_comparison_profiles;journey_option_comparison_results;journey_option_composition_snapshots;journey_option_compositions;journey_option_metric_snapshots;journey_option_offer_handoffs;journey_option_segment_assignments;journey_option_service_assessments;journey_representations;journey_segment_representations;journey_service_presentations,,,,,,,4,static symbol usage count excludes definition
model,JourneyPresentationConfiguration,backend/models.py,26821,class,BaseDocument,agency_id;journey_id;presentation_id;display_mode;show_airline_logos;show_operating_carrier;show_aircraft;show_terminals;show_booking_classes;show_booking_class;show_connection_details;show_flight_duration;show_total_elapsed_time;show_connection_duration;show_baggage;show_change_conditions;show_refund_conditions;show_special_service_assessment;show_operational_warnings;show_evidence_confidence;show_service_details;show_price_breakdown;show_per_passenger_price;show_internal_notes;show_unknown_values;show_internal_information;client_safe_mode;locale;time_display_preference;time_format;date_format;price_display_mode;warning_display_mode;compact_mobile_mode;metadata;metadata_only,audit_events;audit_logs;flight_workspaces;journey_comparison_connection_projections;journey_comparison_dimensions;journey_comparison_fare_brand_projections;journey_comparison_option_projections;journey_comparison_presentation_configurations;journey_comparison_presentations;journey_comparison_results;journey_comparison_segment_projections;journey_comparison_service_suitability_projections;journey_connection_representations;journey_fare_brand_presentations;journey_itinerary_options;journey_leg_representations;journey_presentation_configurations;journey_presentation_content_blocks;journey_presentation_handoffs;journey_presentation_reviews;journey_presentation_snapshots;journey_representations;journey_segment_representations;journey_service_presentations;journey_snapshots;offer_acceptances;offer_builder_segments;offer_fare_bundles;offer_options;offer_pricing_lines;offer_segments;offer_service_checks;trip_passengers;trip_segments;trip_service_items,,,,,,,9,static symbol usage count excludes definition
model,JourneyPresentationContentBlock,backend/models.py,27760,class,BaseDocument,agency_id;presentation_id;option_projection_id;fare_brand_projection_id;block_type;title;client_text;internal_text;icon_key;display_order;visibility_scope;severity;source_references;archived_at;metadata_only,audit_logs;journey_comparison_connection_projections;journey_comparison_dimensions;journey_comparison_fare_brand_projections;journey_comparison_option_projections;journey_comparison_presentation_configurations;journey_comparison_presentations;journey_comparison_results;journey_comparison_segment_projections;journey_comparison_service_suitability_projections;journey_presentation_content_blocks;journey_presentation_handoffs;journey_presentation_reviews;journey_presentation_snapshots;journey_representations;journey_service_presentations,,,,,,,7,static symbol usage count excludes definition
model,JourneyPresentationHandoff,backend/models.py,27814,class,BaseDocument,agency_id;presentation_id;snapshot_id;destination_type;destination_id;handoff_status;payload_hash;preview_payload;source_references;created_by;applied_at;metadata_only;automatic_publication_disabled;public_share_links_disabled;external_messaging_disabled;provider_execution_disabled,audit_logs;journey_comparison_connection_projections;journey_comparison_dimensions;journey_comparison_fare_brand_projections;journey_comparison_option_projections;journey_comparison_presentation_configurations;journey_comparison_presentations;journey_comparison_results;journey_comparison_segment_projections;journey_comparison_service_suitability_projections;journey_presentation_content_blocks;journey_presentation_handoffs;journey_presentation_reviews;journey_presentation_snapshots;journey_representations;journey_service_presentations,,,,,,,4,static symbol usage count excludes definition
model,JourneyPresentationReview,backend/models.py,27797,class,BaseDocument,agency_id;presentation_id;snapshot_id;review_status;reviewer_id;review_notes;client_content_approved;pricing_approved;schedule_approved;service_assessment_approved;warnings_acknowledged;unresolved_items;completed_at;metadata_only,audit_logs;journey_comparison_connection_projections;journey_comparison_dimensions;journey_comparison_fare_brand_projections;journey_comparison_option_projections;journey_comparison_presentation_configurations;journey_comparison_presentations;journey_comparison_results;journey_comparison_segment_projections;journey_comparison_service_suitability_projections;journey_presentation_content_blocks;journey_presentation_handoffs;journey_presentation_reviews;journey_presentation_snapshots;journey_representations;journey_service_presentations,,,,,,,5,static symbol usage count excludes definition
model,JourneyPresentationSnapshot,backend/models.py,27778,class,BaseDocument,agency_id;presentation_id;version_number;snapshot_status;snapshot_payload;client_safe_payload;internal_payload;source_hash;source_references;created_by;finalized;finalized_by;finalized_at;superseded_by_snapshot_id;metadata_only;physical_deletion_disabled,audit_logs;journey_comparison_connection_projections;journey_comparison_dimensions;journey_comparison_fare_brand_projections;journey_comparison_option_projections;journey_comparison_presentation_configurations;journey_comparison_presentations;journey_comparison_results;journey_comparison_segment_projections;journey_comparison_service_suitability_projections;journey_presentation_content_blocks;journey_presentation_handoffs;journey_presentation_reviews;journey_presentation_snapshots;journey_representations;journey_service_presentations,,,,,,,5,static symbol usage count excludes definition
model,JourneyPresentationStatus,backend/models.py,26593,enum,str;Enum,,,,,,,,,2,static symbol usage count excludes definition
model,JourneyRepresentation,backend/models.py,26619,class,BaseDocument,agency_id;journey_reference;title;journey_type;lifecycle_context;source_entity_type;source_entity_id;client_id;passenger_ids;primary_passenger_id;origin_airport_code;destination_airport_code;departure_date;return_date;status;presentation_status;data_completeness_status;completeness_score;manual_review_required;warning_codes;current_version_number;created_by;updated_by;archived_at;metadata;metadata_only;canonical_operational_entities_reused;duplicate_segment_source_of_truth_disabled,audit_events;flight_workspaces;journey_connection_representations;journey_fare_brand_presentations;journey_itinerary_options;journey_leg_representations;journey_presentation_configurations;journey_representations;journey_segment_representations;journey_service_presentations;journey_snapshots;offer_acceptances;offer_builder_segments;offer_fare_bundles;offer_options;offer_pricing_lines;offer_segments;offer_service_checks;trip_passengers;trip_segments;trip_service_items,,,,,,,5,static symbol usage count excludes definition
model,JourneyRepresentationStatus,backend/models.py,26586,enum,str;Enum,,,,,,,,,2,static symbol usage count excludes definition
model,JourneySegmentDraft,backend/models.py,27011,class,BaseDocument,agency_id;authoring_session_id;source_id;source_segment_reference;sequence;option_group_key;leg_group_key;segment_type;marketing_carrier_code;marketing_carrier_name;marketing_flight_number;operating_carrier_code;operating_carrier_name;operating_flight_number;departure_airport_code;departure_airport_name;departure_city;departure_country;arrival_airport_code;arrival_airport_name;arrival_city;arrival_country;departure_terminal;arrival_terminal;departure_local_datetime;arrival_local_datetime;departure_timezone;arrival_timezone;departure_utc;arrival_utc;scheduled_duration_minutes;arrival_day_offset;overnight_indicator;equipment_code;equipment_label;cabin;booking_class;fare_family_code;fare_brand_label;status_code;married_segment_indicator;technical_stop_indicator;technical_stop_details;surface_segment_indicator;codeshare_indicator;same_flight_continuation_indicator;source_confidence;completeness_status;completeness_score;review_status;blocking_errors;warnings;notes;raw_segment_text;source_provenance;normalized_at;confirmed_at;confirmed_by;archived_at;active;metadata;metadata_only,booking_import_drafts;gds_parsed_entities;gds_parser_runs;global_reference_records;journey_authoring_applications;journey_authoring_corrections;journey_authoring_sessions;journey_authoring_templates;journey_authoring_validations;journey_field_provenance;journey_import_sources;journey_itinerary_options;journey_segment_drafts;journey_segment_representations,,,,,,,9,static symbol usage count excludes definition
model,JourneySegmentDraftType,backend/models.py,26915,enum,str;Enum,,,,,,,,,4,static symbol usage count excludes definition
model,JourneySegmentRepresentation,backend/models.py,26703,class,BaseDocument,agency_id;journey_id;itinerary_option_id;leg_id;segment_number;source_entity_type;source_entity_id;source_segment_id;segment_type;marketing_carrier_code;marketing_flight_number;operating_carrier_code;operating_flight_number;codeshare_indicator;origin_airport_code;destination_airport_code;departure_local;arrival_local;departure_timezone;arrival_timezone;departure_utc;arrival_utc;scheduled_duration_minutes;aircraft_code;aircraft_display_name;departure_terminal;arrival_terminal;cabin_code;booking_class_code;status;data_completeness_status;completeness_score;manual_review_required;warning_codes;manually_adjusted;source_provenance;metadata;metadata_only;source_segment_remains_canonical,audit_events;flight_workspaces;journey_connection_representations;journey_fare_brand_presentations;journey_itinerary_options;journey_leg_representations;journey_presentation_configurations;journey_representations;journey_segment_representations;journey_service_presentations;journey_snapshots;offer_acceptances;offer_builder_segments;offer_fare_bundles;offer_options;offer_pricing_lines;offer_segments;offer_service_checks;trip_passengers;trip_segments;trip_service_items,,,,,,,4,static symbol usage count excludes definition
model,JourneyServicePresentation,backend/models.py,26795,class,BaseDocument,agency_id;journey_id;itinerary_option_id;passenger_id;segment_id;service_code;canonical_service_reference_id;service_name;request_status;feasibility_status;confirmation_status;approval_required;document_required;EMD_required;SSR_codes;OSI_text_references;operational_warning_codes;client_safe_summary;internal_summary;evidence_trace_reference_id;source_provenance;metadata;metadata_only,audit_events;flight_workspaces;journey_connection_representations;journey_fare_brand_presentations;journey_itinerary_options;journey_leg_representations;journey_presentation_configurations;journey_representations;journey_segment_representations;journey_service_presentations;journey_snapshots;offer_acceptances;offer_builder_segments;offer_fare_bundles;offer_options;offer_pricing_lines;offer_segments;offer_service_checks;trip_passengers;trip_segments;trip_service_items,,,,,,,4,static symbol usage count excludes definition
model,JourneySnapshot,backend/models.py,26860,class,BaseDocument,agency_id;journey_id;version_number;snapshot_type;lifecycle_context;source_entity_type;source_entity_id;content_hash;normalized_payload;created_by;finalized_at;immutable;supersedes_snapshot_id;metadata;metadata_only;physical_deletion_disabled,audit_events;flight_workspaces;journey_connection_representations;journey_fare_brand_presentations;journey_itinerary_options;journey_leg_representations;journey_presentation_configurations;journey_representations;journey_segment_representations;journey_service_presentations;journey_snapshots;offer_acceptances;offer_builder_segments;offer_fare_bundles;offer_options;offer_pricing_lines;offer_segments;offer_service_checks;trip_passengers;trip_segments;trip_service_items,,,,,,,5,static symbol usage count excludes definition
model,JourneySnapshotType,backend/models.py,26608,enum,str;Enum,,,,,,,,,2,static symbol usage count excludes definition
model,KnowledgeConfidence,backend/models.py,21131,enum,str;Enum,,,,,,,,,34,static symbol usage count excludes definition
model,KnowledgeImportTemplate,backend/models.py,24899,class,BaseDocument,agency_id;template_reference;template_name;template_type;template_version;target_knowledge_domain;target_collections;required_columns;optional_columns;validation_rules;mapping_rules;sample_rows;accepted_file_types;import_scope;review_required;governance_links;metadata;archived;archived_at;metadata_only;knowledge_import_templates_foundation;parsing_execution_disabled;scraping_disabled;ai_disabled;background_workers_disabled;provider_integrations_disabled;human_authority_final,knowledge_import_templates,,,,,,,4,static symbol usage count excludes definition
model,KnowledgeImportTemplateCreate,backend/models.py,24929,pydantic_model,BaseModel,id;agency_id;template_reference;template_name;template_type;template_version;target_knowledge_domain;target_collections;required_columns;optional_columns;validation_rules;mapping_rules;sample_rows;accepted_file_types;import_scope;review_required;governance_links;metadata,knowledge_import_templates,,,,,,,8,static symbol usage count excludes definition
model,KnowledgeImportTemplateUpdate,backend/models.py,24952,pydantic_model,BaseModel,agency_id;template_reference;template_name;template_type;template_version;target_knowledge_domain;target_collections;required_columns;optional_columns;validation_rules;mapping_rules;sample_rows;accepted_file_types;import_scope;review_required;governance_links;metadata,knowledge_import_templates,,,,,,,6,static symbol usage count excludes definition
model,KnowledgePopulationToolkit,backend/models.py,25420,class,BaseDocument,agency_id;toolkit_reference;airline_code;population_status;airline_onboarding_checklist;reference_readiness;import_template_readiness;policy_editor_readiness;pricing_builder_readiness;rule_composer_readiness;qa_readiness;publishing_readiness;scenario_test_readiness;coverage_summary;service_family_coverage;evidence_coverage;pricing_coverage;capability_coverage;QA_status;publishing_status;scenario_test_status;population_progress;missing_domains;blockers;warnings;next_actions;owner;due_dates;notes;metadata;archived;archived_at;metadata_only;knowledge_population_toolkit_foundation;scraping_disabled;auto_import_disabled;ai_disabled;provider_integrations_disabled;background_workers_disabled;population_execution_disabled;human_authority_final,knowledge_population_toolkits,,,,,,,4,static symbol usage count excludes definition
model,KnowledgePopulationToolkitCreate,backend/models.py,25464,pydantic_model,BaseModel,id;agency_id;toolkit_reference;airline_code;population_status;airline_onboarding_checklist;reference_readiness;import_template_readiness;policy_editor_readiness;pricing_builder_readiness;rule_composer_readiness;qa_readiness;publishing_readiness;scenario_test_readiness;coverage_summary;service_family_coverage;evidence_coverage;pricing_coverage;capability_coverage;QA_status;publishing_status;scenario_test_status;population_progress;missing_domains;blockers;warnings;next_actions;owner;due_dates;notes;metadata,knowledge_population_toolkits,,,,,,,6,static symbol usage count excludes definition
model,KnowledgePopulationToolkitUpdate,backend/models.py,25500,pydantic_model,BaseModel,agency_id;toolkit_reference;airline_code;population_status;airline_onboarding_checklist;reference_readiness;import_template_readiness;policy_editor_readiness;pricing_builder_readiness;rule_composer_readiness;qa_readiness;publishing_readiness;scenario_test_readiness;coverage_summary;service_family_coverage;evidence_coverage;pricing_coverage;capability_coverage;QA_status;publishing_status;scenario_test_status;population_progress;missing_domains;blockers;warnings;next_actions;owner;due_dates;notes;metadata,airline_capability_matrix;airline_coverage_assessments;airline_coverage_remediation_plans;airline_coverage_targets;airline_distribution_capabilities;airline_distribution_channels;airline_distribution_summaries;airline_evidence_assertions;airline_evidence_conflicts;airline_evidence_freshness_assessments;airline_evidence_sources;airline_knowledge_gaps;airline_knowledge_normalisations;airline_knowledge_publications;airline_policy_extracted_communication_rules;airline_recommendations;airline_service_coverage_cells;airline_service_coverage_profiles;audit_events;knowledge_population_toolkits;knowledge_quality_assurance_reviews;operational_rule_composer_rules;operational_scenario_tests;pilot_readiness_assessments;pilot_readiness_profiles;pricing_formula_builders;visual_policy_editor_cards,,,,,,,6,static symbol usage count excludes definition
model,KnowledgeQualityAssuranceReview,backend/models.py,25174,class,BaseDocument,agency_id;review_reference;target_type;target_id;airline_code;service_family;service_code;qa_status;issues;severity;reviewer;requested_changes;approval_recommendation;governance_links;metadata;archived;archived_at;metadata_only;knowledge_quality_assurance_foundation;auto_approval_disabled;publishing_disabled;rule_execution_disabled;ai_disabled;provider_integrations_disabled;background_workers_disabled;human_authority_final,knowledge_quality_assurance_reviews,,,,,,,4,static symbol usage count excludes definition
model,KnowledgeQualityAssuranceReviewCreate,backend/models.py,25203,pydantic_model,BaseModel,id;agency_id;review_reference;target_type;target_id;airline_code;service_family;service_code;qa_status;issues;severity;reviewer;requested_changes;approval_recommendation;governance_links;metadata,knowledge_quality_assurance_reviews,,,,,,,8,static symbol usage count excludes definition
model,KnowledgeQualityAssuranceReviewUpdate,backend/models.py,25224,pydantic_model,BaseModel,agency_id;review_reference;target_type;target_id;airline_code;service_family;service_code;qa_status;issues;severity;reviewer;requested_changes;approval_recommendation;governance_links;metadata,knowledge_quality_assurance_reviews,,,,,,,6,static symbol usage count excludes definition
model,KnowledgeReviewStatus,backend/models.py,21122,enum,str;Enum,,,,,,,,,15,static symbol usage count excludes definition
model,LoginAttemptState,backend/services/authentication_security_service.py,32,dataclass,,locked;failed_count;retry_after_seconds;backoff_seconds;locked_until,,,,,,,,5,static symbol usage count excludes definition
model,LoginRequest,backend/models.py,623,pydantic_model,BaseModel,email;password,,,,,,,,3,static symbol usage count excludes definition
model,ManualBookingWorkspaceCreate,backend/models.py,4233,pydantic_model,BaseModel,client_id;passenger_ids;trip_id;title;provider_target;pnr_locator;passengers_json;segments_json;pricing_json;services_json;pets_json;special_items_json;ssr_json;osi_json;internal_notes;create_draft_record;source_context;import_draft_id;trip_change_operation_id;original_booking_record_id;revision_reason,agencies;booking_import_drafts;booking_readiness_packages;booking_records;booking_timeline_events;booking_workspaces;emd_exchange_operations;emd_records;offer_acceptances;offer_workspaces;operational_travel_workspaces;ticket_exchange_operations;ticket_records;trip_accepted_offer_snapshots;trip_change_operations;trip_dossiers;trip_timeline_events,,,,,,,11,static symbol usage count excludes definition
model,ManualEmdCreate,backend/models.py,20891,pydantic_model,BaseModel,booking_record_id;booking_workspace_id;ticket_record_id;trip_id;client_id;passenger_id;service_key;service_catalogue_id;service_label;service_category;linked_service_snapshot_json;linked_segment_ids;linked_ticket_coupon_ids;emd_number;emd_type;issue_status;currency;amount;taxes_amount;total_amount;internal_notes;create_coupons;source_context;original_emd_record_id;exchange_operation_id;import_draft_id,booking_import_drafts;booking_records;booking_workspaces;emd_coupons;emd_exchange_operations;emd_records;ticket_coupons;ticket_emd_timeline_events;ticket_exchange_operations;ticket_records;trip_change_operations;trip_dossiers;trip_timeline_events,,,,,,,10,static symbol usage count excludes definition
model,ManualTicketCreate,backend/models.py,20731,pydantic_model,BaseModel,booking_record_id;booking_workspace_id;trip_id;client_id;passenger_id;passenger_snapshot_json;segments_snapshot_json;pricing_snapshot_json;ticket_number;validating_carrier;issuing_provider;issue_status;currency;base_fare_amount;taxes_amount;total_amount;internal_notes;create_coupons;source_context;original_ticket_record_id;exchange_operation_id;import_draft_id,booking_import_drafts;booking_records;booking_workspaces;emd_coupons;emd_exchange_operations;emd_records;ticket_coupons;ticket_emd_timeline_events;ticket_exchange_operations;ticket_records;trip_change_operations;trip_dossiers;trip_timeline_events,,,,,,,10,static symbol usage count excludes definition
model,MessageSenderType,backend/models.py,534,enum,str;Enum,,,,,,,,,4,static symbol usage count excludes definition
model,NormalizedRow,backend/services/reference_enrichment_service.py,29,dataclass,,row_number;domain;code;label;aliases;metadata_json;is_active;errors;warnings,,,,,,,,14,static symbol usage count excludes definition
model,Offer,backend/models.py,3153,class,BaseDocument,agency_id;offer_reference;client_id;request_id;created_by_user_id;assigned_user_id;title;status;source;currency;client_language;valid_until;sent_at;viewed_at;accepted_at;rejected_at;internal_notes;client_visible_intro;client_visible_terms;snapshot_at_send;sent_snapshot;route_alternative_count;fare_option_count;total_min_amount;total_max_amount;recommended_route_alternative_id;recommended_fare_option_id,agencies;agency_airline_overrides;agency_email_settings;agency_staff_memberships;agency_workspaces;airline_emd_rule_notes;airline_knowledge_items;airline_knowledge_sources;airline_procedures;airline_profiles;audit_events;auth_identities;booking_passengers;booking_segments;booking_timeline_events;bookings;client_passenger_relationships;client_profiles;document_acknowledgements;document_deliveries;document_delivery_attempts;document_exports;document_templates;document_timeline_events;emd_records;global_reference_records;invoice_line_items;invoices;offer_fare_options;offer_passengers;offer_price_lines;offer_route_alternatives;offer_segments;offer_service_checks;offer_timeline_events;offers;passenger_profiles;payment_records;platform_users;portal_access_mappings;portal_action_events;refund_exchange_cases;refund_exchange_financial_lines;refund_exchange_items;refund_exchange_messages;refund_exchange_timeline_events;rendered_documents;request_messages;request_passengers;request_segments;request_tasks;request_timeline_events;requested_services;ticket_records;travel_requests,,,,,,,5,static symbol usage count excludes definition
